NIVEL_CLUSTER,CNAE,CNAE_ESPELHO,SCORE
2,8424800,8430200,0.774240480409304
0,8425600,8425600,1.0
1,8425600,8425600,1.0
2,8425600,8425600,1.0
1,8425600,8422100,0.8152249867812312
2,8425600,8422100,0.8152249867812312
0,8430200,8430200,1.0
1,8430200,8430200,1.0
2,8430200,8430200,1.0
2,8430200,8424800,0.774240480409304
0,8511200,8511200,1.0
1,8511200,8511200,1.0
2,8511200,8511200,1.0
1,8511200,8512100,0.8390389180094784
2,8511200,8512100,0.8390389180094784
1,8511200,8513900,0.8016605085667422
2,8511200,8513900,0.8016605085667422
0,8512100,8512100,1.0
1,8512100,8512100,1.0
2,8512100,8512100,1.0
1,8512100,8511200,0.8390389180094784
2,8512100,8511200,0.8390389180094784
1,8512100,8513900,0.8107952311498421
2,8512100,8513900,0.8107952311498421
0,8513900,8513900,1.0
1,8513900,8513900,1.0
2,8513900,8513900,1.0
1,8513900,8512100,0.8107952311498421
2,8513900,8512100,0.8107952311498421
1,8513900,8511200,0.8016605085667422
2,8513900,8511200,0.8016605085667422
0,8520100,8520100,1.0
1,8520100,8520100,1.0
2,8520100,8520100,1.0
2,8520100,8531700,0.7720983691694286
0,8531700,8531700,1.0
1,8531700,8531700,1.0
2,8531700,8531700,1.0
1,8531700,8532500,0.8757012064079104
2,8531700,8532500,0.8757012064079104
1,8531700,8533300,0.829637014225963
2,8531700,8533300,0.829637014225963
2,8531700,8541400,0.78694257369545
2,8531700,8542200,0.779873848128026
2,8531700,8520100,0.7720983691694286
0,8532500,8532500,1.0
1,8532500,8532500,1.0
2,8532500,8532500,1.0
1,8532500,8531700,0.8757012064079104
2,8532500,8531700,0.8757012064079104
1,8532500,8533300,0.8686155486478004
2,8532500,8533300,0.8686155486478004
2,8532500,8542200,0.7808831949065482
2,8532500,8541400,0.7792963741339333
0,8533300,8533300,1.0
1,8533300,8533300,1.0
2,8533300,8533300,1.0
1,8533300,8532500,0.8686155486478004
2,8533300,8532500,0.8686155486478004
1,8533300,8531700,0.829637014225963
2,8533300,8531700,0.829637014225963
0,8541400,8541400,1.0
1,8541400,8541400,1.0
2,8541400,8541400,1.0
1,8541400,8542200,0.9050748933703886
2,8541400,8542200,0.9050748933703886
2,8541400,8531700,0.78694257369545
2,8541400,8532500,0.7792963741339333
0,8542200,8542200,1.0
1,8542200,8542200,1.0
2,8542200,8542200,1.0
1,8542200,8541400,0.9050748933703886
2,8542200,8541400,0.9050748933703886
2,8542200,8532500,0.7808831949065482
2,8542200,8531700,0.779873848128026
0,8550301,8550301,1.0
1,8550301,8550301,1.0
2,8550301,8550301,1.0
2,8550301,8550302,0.7839368798798023
0,8550302,8550302,1.0
1,8550302,8550302,1.0
2,8550302,8550302,1.0
2,8550302,8550301,0.7839368798798023
0,8591100,8591100,1.0
1,8591100,8591100,1.0
2,8591100,8591100,1.0
0,8592901,8592901,1.0
1,8592901,8592901,1.0
2,8592901,8592901,1.0
1,8592901,8592902,0.8077795477883795
2,8592901,8592902,0.8077795477883795
2,8592901,8592999,0.7738636265854575
0,8592902,8592902,1.0
1,8592902,8592902,1.0
2,8592902,8592902,1.0
1,8592902,8592901,0.8077795477883795
2,8592902,8592901,0.8077795477883795
2,8592902,8592999,0.790823889984689
0,8592903,8592903,1.0
1,8592903,8592903,1.0
2,8592903,8592903,1.0
0,8592999,8592999,1.0
1,8592999,8592999,1.0
2,8592999,8592999,1.0
2,8592999,8592902,0.790823889984689
2,8592999,8599699,0.7864990189098684
2,8592999,8592901,0.7738636265854575
0,8593700,8593700,1.0
1,8593700,8593700,1.0
2,8593700,8593700,1.0
0,8599601,8599601,1.0
1,8599601,8599601,1.0
2,8599601,8599601,1.0
2,8599601,8599605,0.7748121226625241
2,8599601,8599602,0.7713793689228056
0,8599602,8599602,1.0
1,8599602,8599602,1.0
2,8599602,8599602,1.0
2,8599602,8599601,0.7713793689228056
0,8599603,8599603,1.0
1,8599603,8599603,1.0
2,8599603,8599603,1.0
1,8599603,8599604,0.8000728197989144
2,8599603,8599604,0.8000728197989144
2,8599603,8599699,0.7790474736117219
0,8599604,8599604,1.0
1,8599604,8599604,1.0
2,8599604,8599604,1.0
1,8599604,8599603,0.8000728197989144
2,8599604,8599603,0.8000728197989144
2,8599604,8599699,0.7715070990308452
2,8599604,8599605,0.7703829589834752
0,8599605,8599605,1.0
1,8599605,8599605,1.0
2,8599605,8599605,1.0
2,8599605,8599699,0.7840328179299172
2,8599605,8599601,0.7748121226625241
2,8599605,8599604,0.7703829589834752
0,8599699,8599699,1.0
1,8599699,8599699,1.0
2,8599699,8599699,1.0
2,8599699,7490199,0.7940857273528502
2,8599699,8592999,0.7864990189098684
2,8599699,9609299,0.7856920102069967
2,8599699,8599605,0.7840328179299172
2,8599699,8599603,0.7790474736117219
2,8599699,6399200,0.7720986032097675
2,8599699,8599604,0.7715070990308452
2,8599699,6499999,0.7709615915389879
0,8610101,8610101,1.0
1,8610101,8610101,1.0
2,8610101,8610101,1.0
1,8610101,8610102,0.8184120212261475
2,8610101,8610102,0.8184120212261475
1,8610101,8650001,0.8038634627107178
2,8610101,8650001,0.8038634627107178
2,8610101,8650099,0.7846438301285081
0,8610102,8610102,1.0
1,8610102,8610102,1.0
2,8610102,8610102,1.0
1,8610102,8610101,0.8184120212261475
2,8610102,8610101,0.8184120212261475
0,8621601,8621601,1.0
1,8621601,8621601,1.0
2,8621601,8621601,1.0
1,8621601,8621602,0.8269734085441263
2,8621601,8621602,0.8269734085441263
0,8621602,8621602,1.0
1,8621602,8621602,1.0
2,8621602,8621602,1.0
1,8621602,8621601,0.8269734085441263
2,8621602,8621601,0.8269734085441263
1,8621602,8622400,0.8089899042549841
2,8621602,8622400,0.8089899042549841
0,8622400,8622400,1.0
1,8622400,8622400,1.0
2,8622400,8622400,1.0
1,8622400,8621602,0.8089899042549841
2,8622400,8621602,0.8089899042549841
0,8630501,8630501,1.0
1,8630501,8630501,1.0
2,8630501,8630501,1.0
1,8630501,8630502,0.8311094961772282
2,8630501,8630502,0.8311094961772282
1,8630501,8630599,0.8081025055676513
2,8630501,8630599,0.8081025055676513
1,8630501,8630504,0.8043158282334554
2,8630501,8630504,0.8043158282334554
1,8630501,8630503,0.8008591280179314
2,8630501,8630503,0.8008591280179314
2,8630501,8630507,0.7857152424592669
0,8630502,8630502,1.0
1,8630502,8630502,1.0
2,8630502,8630502,1.0
1,8630502,8630501,0.8311094961772282
2,8630502,8630501,0.8311094961772282
1,8630502,8630599,0.8125856953801395
2,8630502,8630599,0.8125856953801395
1,8630502,8630504,0.8033749586455208
2,8630502,8630504,0.8033749586455208
1,8630502,8630503,0.8011455730249352
2,8630502,8630503,0.8011455730249352
2,8630502,8630507,0.7842107889327318
0,8630503,8630503,1.0
1,8630503,8630503,1.0
2,8630503,8630503,1.0
1,8630503,8630502,0.8011455730249352
2,8630503,8630502,0.8011455730249352
1,8630503,8630501,0.8008591280179314
2,8630503,8630501,0.8008591280179314
2,8630503,8630599,0.7897562605025517
2,8630503,8630504,0.7876976576540089
2,8630503,8630507,0.7728085701688078
0,8630504,8630504,1.0
1,8630504,8630504,1.0
2,8630504,8630504,1.0
1,8630504,8630599,0.8206464144071953
2,8630504,8630599,0.8206464144071953
1,8630504,8630501,0.8043158282334554
2,8630504,8630501,0.8043158282334554
1,8630504,8630502,0.8033749586455208
2,8630504,8630502,0.8033749586455208
1,8630504,8630507,0.8015504296512241
2,8630504,8630507,0.8015504296512241
2,8630504,8630503,0.7876976576540089
0,8630506,8630506,1.0
1,8630506,8630506,1.0
2,8630506,8630506,1.0
0,8630507,8630507,1.0
1,8630507,8630507,1.0
2,8630507,8630507,1.0
1,8630507,8630504,0.8015504296512241
2,8630507,8630504,0.8015504296512241
2,8630507,8630599,0.7983000944808809
2,8630507,8630501,0.7857152424592669
2,8630507,8630502,0.7842107889327318
2,8630507,8630503,0.7728085701688078
0,8630599,8630599,1.0
1,8630599,8630599,1.0
2,8630599,8630599,1.0
1,8630599,8630504,0.8206464144071953
2,8630599,8630504,0.8206464144071953
1,8630599,8630502,0.8125856953801395
2,8630599,8630502,0.8125856953801395
1,8630599,8630501,0.8081025055676513
2,8630599,8630501,0.8081025055676513
2,8630599,8630507,0.7983000944808809
2,8630599,8650099,0.7944206794431812
2,8630599,8630503,0.7897562605025517
2,8630599,8690999,0.7815839792034787
2,8630599,8650001,0.7726017813353929
2,8630599,8640299,0.7708639441731401
0,8640201,8640201,1.0
1,8640201,8640201,1.0
2,8640201,8640201,1.0
1,8640201,8640202,0.8223336693717715
2,8640201,8640202,0.8223336693717715
0,8640202,8640202,1.0
1,8640202,8640202,1.0
2,8640202,8640202,1.0
1,8640202,8640201,0.8223336693717715
2,8640202,8640201,0.8223336693717715
1,8640202,8640299,0.8028425924979572
2,8640202,8640299,0.8028425924979572
2,8640202,8640210,0.7944135365379554
2,8640202,8640214,0.7810397539171396
2,8640202,8640204,0.7775480265355773
2,8640202,8640212,0.777313989734533
2,8640202,8640203,0.7758440750908152
2,8640202,8640211,0.7741917976694153
0,8640203,8640203,1.0
1,8640203,8640203,1.0
2,8640203,8640203,1.0
2,8640203,8640210,0.7857996309798846
2,8640203,8640212,0.7850734003522778
2,8640203,8640202,0.7758440750908152
2,8640203,8640299,0.7737956012552726
0,8640204,8640204,1.0
1,8640204,8640204,1.0
2,8640204,8640204,1.0
1,8640204,8640211,0.820173263737713
2,8640204,8640211,0.820173263737713
2,8640204,8640210,0.7877126546034836
2,8640204,8640206,0.7876993054747274
2,8640204,8640207,0.784115373421392
2,8640204,8640299,0.7815708301016984
2,8640204,8640205,0.7798475222810983
2,8640204,8640202,0.7775480265355773
0,8640205,8640205,1.0
1,8640205,8640205,1.0
2,8640205,8640205,1.0
1,8640205,8640207,0.8372085324919467
2,8640205,8640207,0.8372085324919467
2,8640205,8640211,0.7933007528754618
2,8640205,8640204,0.7798475222810983
0,8640206,8640206,1.0
1,8640206,8640206,1.0
2,8640206,8640206,1.0
2,8640206,8640207,0.7996125679580682
2,8640206,8640204,0.7876993054747274
2,8640206,8640211,0.7800948891735784
0,8640207,8640207,1.0
1,8640207,8640207,1.0
2,8640207,8640207,1.0
1,8640207,8640205,0.8372085324919467
2,8640207,8640205,0.8372085324919467
2,8640207,8640206,0.7996125679580682
2,8640207,8640204,0.784115373421392
2,8640207,8640211,0.7784018870036675
0,8640208,8640208,1.0
1,8640208,8640208,1.0
2,8640208,8640208,1.0
0,8640209,8640209,1.0
1,8640209,8640209,1.0
2,8640209,8640209,1.0
0,8640210,8640210,1.0
1,8640210,8640210,1.0
2,8640210,8640210,1.0
1,8640210,8640211,0.8193477680158014
2,8640210,8640211,0.8193477680158014
1,8640210,8640212,0.8037273421384864
2,8640210,8640212,0.8037273421384864
2,8640210,8640202,0.7944135365379554
2,8640210,8640299,0.7904839906243906
2,8640210,8640204,0.7877126546034836
2,8640210,8640203,0.7857996309798846
0,8640211,8640211,1.0
1,8640211,8640211,1.0
2,8640211,8640211,1.0
1,8640211,8640204,0.820173263737713
2,8640211,8640204,0.820173263737713
1,8640211,8640210,0.8193477680158014
2,8640211,8640210,0.8193477680158014
2,8640211,8640205,0.7933007528754618
2,8640211,8640212,0.7819042574105276
2,8640211,8640299,0.7809345628867387
2,8640211,8640206,0.7800948891735784
2,8640211,8640207,0.7784018870036675
2,8640211,8640202,0.7741917976694153
0,8640212,8640212,1.0
1,8640212,8640212,1.0
2,8640212,8640212,1.0
1,8640212,8640210,0.8037273421384864
2,8640212,8640210,0.8037273421384864
2,8640212,8640203,0.7850734003522778
2,8640212,8640211,0.7819042574105276
2,8640212,8640299,0.7783333069626089
2,8640212,8640202,0.777313989734533
2,8640212,8640214,0.7751937907754397
0,8640213,8640213,1.0
1,8640213,8640213,1.0
2,8640213,8640213,1.0
0,8640214,8640214,1.0
1,8640214,8640214,1.0
2,8640214,8640214,1.0
2,8640214,8640202,0.7810397539171396
2,8640214,8640212,0.7751937907754397
0,8640299,8640299,1.0
1,8640299,8640299,1.0
2,8640299,8640299,1.0
1,8640299,8640202,0.8028425924979572
2,8640299,8640202,0.8028425924979572
2,8640299,8640210,0.7904839906243906
2,8640299,8650099,0.7817746772612111
2,8640299,8640204,0.7815708301016984
2,8640299,8640211,0.7809345628867387
2,8640299,8640212,0.7783333069626089
2,8640299,8690901,0.777144506012368
2,8640299,8640203,0.7737956012552726
2,8640299,8630599,0.7708639441731401
0,8650001,8650001,1.0
1,8650001,8650001,1.0
2,8650001,8650001,1.0
1,8650001,8650099,0.8460040790088253
2,8650001,8650099,0.8460040790088253
1,8650001,8650002,0.8166643902147146
2,8650001,8650002,0.8166643902147146
1,8650001,8650004,0.81395781232846
2,8650001,8650004,0.81395781232846
1,8650001,8650005,0.8114543170395835
2,8650001,8650005,0.8114543170395835
1,8650001,8610101,0.8038634627107178
2,8650001,8610101,0.8038634627107178
2,8650001,8650003,0.7887770516598411
2,8650001,8650006,0.7771455203124916
2,8650001,8630599,0.7726017813353929
2,8650001,8660700,0.7720637297212448
2,8650001,8650007,0.7711607533031648
0,8650002,8650002,1.0
1,8650002,8650002,1.0
2,8650002,8650002,1.0
1,8650002,8650001,0.8166643902147146
2,8650002,8650001,0.8166643902147146
1,8650002,8650007,0.8109061108057621
2,8650002,8650007,0.8109061108057621
1,8650002,8650099,0.8073824269634996
2,8650002,8650099,0.8073824269634996
2,8650002,8650004,0.7818359064496616
2,8650002,8650005,0.7792276706634981
2,8650002,8650003,0.7724120312678224
0,8650003,8650003,1.0
1,8650003,8650003,1.0
2,8650003,8650003,1.0
2,8650003,8650099,0.7895010148831452
2,8650003,8650001,0.7887770516598411
2,8650003,8650005,0.7876287237296603
2,8650003,8650004,0.7845627226645857
2,8650003,8650002,0.7724120312678224
0,8650004,8650004,1.0
1,8650004,8650004,1.0
2,8650004,8650004,1.0
1,8650004,8650005,0.835593804805623
2,8650004,8650005,0.835593804805623
1,8650004,8650001,0.81395781232846
2,8650004,8650001,0.81395781232846
1,8650004,8650099,0.8054629732870757
2,8650004,8650099,0.8054629732870757
2,8650004,8650003,0.7845627226645857
2,8650004,8650002,0.7818359064496616
2,8650004,8650006,0.7810251649405375
0,8650005,8650005,1.0
1,8650005,8650005,1.0
2,8650005,8650005,1.0
1,8650005,8650004,0.835593804805623
2,8650005,8650004,0.835593804805623
1,8650005,8650001,0.8114543170395835
2,8650005,8650001,0.8114543170395835
1,8650005,8650099,0.807617313483427
2,8650005,8650099,0.807617313483427
2,8650005,8650003,0.7876287237296603
2,8650005,8650002,0.7792276706634981
2,8650005,8650006,0.7763635421557136
0,8650006,8650006,1.0
1,8650006,8650006,1.0
2,8650006,8650006,1.0
2,8650006,8650004,0.7810251649405375
2,8650006,8650001,0.7771455203124916
2,8650006,8650005,0.7763635421557136
2,8650006,8650099,0.770408236941914
0,8650007,8650007,1.0
1,8650007,8650007,1.0
2,8650007,8650007,1.0
1,8650007,8650002,0.8109061108057621
2,8650007,8650002,0.8109061108057621
2,8650007,8650001,0.7711607533031648
0,8650099,8650099,1.0
1,8650099,8650099,1.0
2,8650099,8650099,1.0
1,8650099,8650001,0.8460040790088253
2,8650099,8650001,0.8460040790088253
1,8650099,8690999,0.811584729772588
2,8650099,8690999,0.811584729772588
1,8650099,8650005,0.807617313483427
2,8650099,8650005,0.807617313483427
1,8650099,8650002,0.8073824269634996
2,8650099,8650002,0.8073824269634996
1,8650099,8650004,0.8054629732870757
2,8650099,8650004,0.8054629732870757
2,8650099,8630599,0.7944206794431812
2,8650099,8650003,0.7895010148831452
2,8650099,8610101,0.7846438301285081
2,8650099,8690901,0.7839257619580661
2,8650099,8640299,0.7817746772612111
2,8650099,8650006,0.770408236941914
0,8660700,8660700,1.0
1,8660700,8660700,1.0
2,8660700,8660700,1.0
2,8660700,8650001,0.7720637297212448
0,8690901,8690901,1.0
1,8690901,8690901,1.0
2,8690901,8690901,1.0
1,8690901,8690999,0.8105334892252868
2,8690901,8690999,0.8105334892252868
2,8690901,8690903,0.7900137396258546
2,8690901,8650099,0.7839257619580661
2,8690901,8640299,0.777144506012368
0,8690902,8690902,1.0
1,8690902,8690902,1.0
2,8690902,8690902,1.0
0,8690903,8690903,1.0
1,8690903,8690903,1.0
2,8690903,8690903,1.0
2,8690903,8690901,0.7900137396258546
2,8690903,8690999,0.7804377573750841
0,8690904,8690904,1.0
1,8690904,8690904,1.0
2,8690904,8690904,1.0
0,8690999,8690999,1.0
1,8690999,8690999,1.0
2,8690999,8690999,1.0
1,8690999,8650099,0.811584729772588
2,8690999,8650099,0.811584729772588
1,8690999,8690901,0.8105334892252868
2,8690999,8690901,0.8105334892252868
2,8690999,8630599,0.7815839792034787
2,8690999,8690903,0.7804377573750841
0,8711501,8711501,1.0
1,8711501,8711501,1.0
2,8711501,8711501,1.0
1,8711501,8711503,0.8468483384809488
2,8711501,8711503,0.8468483384809488
1,8711501,8711505,0.8364655763329057
2,8711501,8711505,0.8364655763329057
1,8711501,8711502,0.8273520306164528
2,8711501,8711502,0.8273520306164528
1,8711501,8711504,0.8004314490683929
2,8711501,8711504,0.8004314490683929
2,8711501,8712300,0.7933478920250483
2,8711501,8730102,0.7738574546432097
0,8711502,8711502,1.0
1,8711502,8711502,1.0
2,8711502,8711502,1.0
1,8711502,8711501,0.8273520306164528
2,8711502,8711501,0.8273520306164528
1,8711502,8711503,0.8222467865102312
2,8711502,8711503,0.8222467865102312
1,8711502,8711505,0.8102330141062867
2,8711502,8711505,0.8102330141062867
2,8711502,8711504,0.7841700710444135
2,8711502,8712300,0.7756646374254417
0,8711503,8711503,1.0
1,8711503,8711503,1.0
2,8711503,8711503,1.0
1,8711503,8711501,0.8468483384809488
2,8711503,8711501,0.8468483384809488
1,8711503,8711505,0.8283177638198369
2,8711503,8711505,0.8283177638198369
1,8711503,8711502,0.8222467865102312
2,8711503,8711502,0.8222467865102312
1,8711503,8711504,0.8041530256004115
2,8711503,8711504,0.8041530256004115
2,8711503,8712300,0.7955900810384935
2,8711503,8720401,0.7719280164701899
0,8711504,8711504,1.0
1,8711504,8711504,1.0
2,8711504,8711504,1.0
1,8711504,8711503,0.8041530256004115
2,8711504,8711503,0.8041530256004115
1,8711504,8711501,0.8004314490683929
2,8711504,8711501,0.8004314490683929
2,8711504,8711505,0.7924844076818999
2,8711504,8712300,0.7847254502570282
2,8711504,8711502,0.7841700710444135
0,8711505,8711505,1.0
1,8711505,8711505,1.0
2,8711505,8711505,1.0
1,8711505,8711501,0.8364655763329057
2,8711505,8711501,0.8364655763329057
1,8711505,8711503,0.8283177638198369
2,8711505,8711503,0.8283177638198369
1,8711505,8711502,0.8102330141062867
2,8711505,8711502,0.8102330141062867
2,8711505,8711504,0.7924844076818999
2,8711505,8712300,0.7802779792102863
0,8712300,8712300,1.0
1,8712300,8712300,1.0
2,8712300,8712300,1.0
2,8712300,8711503,0.7955900810384935
2,8712300,8711501,0.7933478920250483
2,8712300,8711504,0.7847254502570282
2,8712300,8711505,0.7802779792102863
2,8712300,8711502,0.7756646374254417
0,8720401,8720401,1.0
1,8720401,8720401,1.0
2,8720401,8720401,1.0
1,8720401,8720499,0.8579342901880256
2,8720401,8720499,0.8579342901880256
2,8720401,8711503,0.7719280164701899
0,8720499,8720499,1.0
1,8720499,8720499,1.0
2,8720499,8720499,1.0
1,8720499,8720401,0.8579342901880256
2,8720499,8720401,0.8579342901880256
0,8730101,8730101,1.0
1,8730101,8730101,1.0
2,8730101,8730101,1.0
2,8730101,8730102,0.7852011243261312
2,8730101,8730199,0.7807737342321014
0,8730102,8730102,1.0
1,8730102,8730102,1.0
2,8730102,8730102,1.0
1,8730102,8730199,0.8094623685980123
2,8730102,8730199,0.8094623685980123
2,8730102,8730101,0.7852011243261312
2,8730102,8711501,0.7738574546432097
0,8730199,8730199,1.0
1,8730199,8730199,1.0
2,8730199,8730199,1.0
1,8730199,8730102,0.8094623685980123
2,8730199,8730102,0.8094623685980123
2,8730199,8730101,0.7807737342321014
0,8800600,8800600,1.0
1,8800600,8800600,1.0
2,8800600,8800600,1.0
0,9001901,9001901,1.0
1,9001901,9001901,1.0
2,9001901,9001901,1.0
1,9001901,9001903,0.8390473810330089
2,9001901,9001903,0.8390473810330089
1,9001901,9001902,0.8384827339044556
2,9001901,9001902,0.8384827339044556
1,9001901,9001999,0.8055575299767366
2,9001901,9001999,0.8055575299767366
1,9001901,9001904,0.8036891724582033
2,9001901,9001904,0.8036891724582033
0,9001902,9001902,1.0
1,9001902,9001902,1.0
2,9001902,9001902,1.0
1,9001902,9001901,0.8384827339044556
2,9001902,9001901,0.8384827339044556
1,9001902,9001903,0.8181758780838764
2,9001902,9001903,0.8181758780838764
2,9001902,9001999,0.7829805419765601
2,9001902,9001904,0.7812458416006838
2,9001902,9001906,0.7734926075558919
0,9001903,9001903,1.0
1,9001903,9001903,1.0
2,9001903,9001903,1.0
1,9001903,9001901,0.8390473810330089
2,9001903,9001901,0.8390473810330089
1,9001903,9001902,0.8181758780838764
2,9001903,9001902,0.8181758780838764
1,9001903,9001904,0.8040812852052225
2,9001903,9001904,0.8040812852052225
1,9001903,9001999,0.8004343791632619
2,9001903,9001999,0.8004343791632619
2,9001903,9003500,0.7701663464802694
0,9001904,9001904,1.0
1,9001904,9001904,1.0
2,9001904,9001904,1.0
1,9001904,9001903,0.8040812852052225
2,9001904,9001903,0.8040812852052225
1,9001904,9001901,0.8036891724582033
2,9001904,9001901,0.8036891724582033
2,9001904,9001905,0.7877456385599564
2,9001904,9001999,0.7818427811609875
2,9001904,9001902,0.7812458416006838
0,9001905,9001905,1.0
1,9001905,9001905,1.0
2,9001905,9001905,1.0
2,9001905,9001904,0.7877456385599564
0,9001906,9001906,1.0
1,9001906,9001906,1.0
2,9001906,9001906,1.0
2,9001906,9001902,0.7734926075558919
0,9001999,9001999,1.0
1,9001999,9001999,1.0
2,9001999,9001999,1.0
1,9001999,9001901,0.8055575299767366
2,9001999,9001901,0.8055575299767366
1,9001999,9001903,0.8004343791632619
2,9001999,9001903,0.8004343791632619
2,9001999,9001902,0.7829805419765601
2,9001999,9001904,0.7818427811609875
0,9002701,9002701,1.0
1,9002701,9002701,1.0
2,9002701,9002701,1.0
0,9002702,9002702,1.0
1,9002702,9002702,1.0
2,9002702,9002702,1.0
0,9003500,9003500,1.0
1,9003500,9003500,1.0
2,9003500,9003500,1.0
2,9003500,9001903,0.7701663464802694
0,9101500,9101500,1.0
1,9101500,9101500,1.0
2,9101500,9101500,1.0
0,9102301,9102301,1.0
1,9102301,9102301,1.0
2,9102301,9102301,1.0
1,9102301,9102302,0.8587539199775526
2,9102301,9102302,0.8587539199775526
0,9102302,9102302,1.0
1,9102302,9102302,1.0
2,9102302,9102302,1.0
1,9102302,9102301,0.8587539199775526
2,9102302,9102301,0.8587539199775526
0,9103100,9103100,1.0
1,9103100,9103100,1.0
2,9103100,9103100,1.0
0,9200301,9200301,1.0
1,9200301,9200301,1.0
2,9200301,9200301,1.0
2,9200301,9200399,0.7780370091524177
0,9200302,9200302,1.0
1,9200302,9200302,1.0
2,9200302,9200302,1.0
1,9200302,9200399,0.8108293013096357
2,9200302,9200399,0.8108293013096357
0,9200399,9200399,1.0
1,9200399,9200399,1.0
2,9200399,9200399,1.0
1,9200399,9200302,0.8108293013096357
2,9200399,9200302,0.8108293013096357
2,9200399,9200301,0.7780370091524177
0,9311500,9311500,1.0
1,9311500,9311500,1.0
2,9311500,9311500,1.0
0,9312300,9312300,1.0
1,9312300,9312300,1.0
2,9312300,9312300,1.0
0,9313100,9313100,1.0
1,9313100,9313100,1.0
2,9313100,9313100,1.0
0,9319101,9319101,1.0
1,9319101,9319101,1.0
2,9319101,9319101,1.0
2,9319101,9319199,0.7972190595350405
0,9319199,9319199,1.0
1,9319199,9319199,1.0
2,9319199,9319199,1.0
1,9319199,9329899,0.8564772601387391
2,9319199,9329899,0.8564772601387391
2,9319199,9319101,0.7972190595350405
2,9319199,9329804,0.773782909328286
0,9321200,9321200,1.0
1,9321200,9321200,1.0
2,9321200,9321200,1.0
0,9329801,9329801,1.0
1,9329801,9329801,1.0
2,9329801,9329801,1.0
0,9329802,9329802,1.0
1,9329802,9329802,1.0
2,9329802,9329802,1.0
2,9329802,9329803,0.7837673003948147
0,9329803,9329803,1.0
1,9329803,9329803,1.0
2,9329803,9329803,1.0
1,9329803,9329804,0.8129360479932006
2,9329803,9329804,0.8129360479932006
2,9329803,9329802,0.7837673003948147
2,9329803,9329899,0.780499512840313
0,9329804,9329804,1.0
1,9329804,9329804,1.0
2,9329804,9329804,1.0
1,9329804,9329803,0.8129360479932006
2,9329804,9329803,0.8129360479932006
2,9329804,9329899,0.7942082064180099
2,9329804,9319199,0.773782909328286
0,9329899,9329899,1.0
1,9329899,9329899,1.0
2,9329899,9329899,1.0
1,9329899,9319199,0.8564772601387391
2,9329899,9319199,0.8564772601387391
2,9329899,9329804,0.7942082064180099
2,9329899,9329803,0.780499512840313
0,9411100,9411100,1.0
1,9411100,9411100,1.0
2,9411100,9411100,1.0
1,9411100,9412099,0.8287749270668504
2,9411100,9412099,0.8287749270668504
1,9411100,9420100,0.815318938902859
2,9411100,9420100,0.815318938902859
1,9411100,9412001,0.8070650168828841
2,9411100,9412001,0.8070650168828841
2,9411100,9492800,0.7867044041123373
2,9411100,9493600,0.7802251178218584
2,9411100,9491000,0.776707794840472
2,9411100,9499500,0.7700041073985978
0,9412001,9412001,1.0
1,9412001,9412001,1.0
2,9412001,9412001,1.0
1,9412001,9411100,0.8070650168828841
2,9412001,9411100,0.8070650168828841
1,9412001,9412099,0.8019583220704325
2,9412001,9412099,0.8019583220704325
2,9412001,9420100,0.7911940377191609
0,9412099,9412099,1.0
1,9412099,9412099,1.0
2,9412099,9412099,1.0
1,9412099,9411100,0.8287749270668504
2,9412099,9411100,0.8287749270668504
1,9412099,9412001,0.8019583220704325
2,9412099,9412001,0.8019583220704325
2,9412099,9420100,0.7967168758672902
2,9412099,9499500,0.787151157409363
2,9412099,9492800,0.7812924121593333
2,9412099,9493600,0.7805081303525128
0,9420100,9420100,1.0
1,9420100,9420100,1.0
2,9420100,9420100,1.0
1,9420100,9411100,0.815318938902859
2,9420100,9411100,0.815318938902859
2,9420100,9412099,0.7967168758672902
2,9420100,9492800,0.7964005080792042
2,9420100,9412001,0.7911940377191609
2,9420100,9430800,0.7775306447811424
2,9420100,9493600,0.7748860319768888
2,9420100,9491000,0.7707725113382683
0,9430800,9430800,1.0
1,9430800,9430800,1.0
2,9430800,9430800,1.0
2,9430800,9420100,0.7775306447811424
0,9491000,9491000,1.0
1,9491000,9491000,1.0
2,9491000,9491000,1.0
2,9491000,9492800,0.781860216637496
2,9491000,9493600,0.7794781363678758
2,9491000,9411100,0.776707794840472
2,9491000,9420100,0.7707725113382683
2,9491000,9499500,0.7703754007161169
0,9492800,9492800,1.0
1,9492800,9492800,1.0
2,9492800,9492800,1.0
2,9492800,9420100,0.7964005080792042
2,9492800,9411100,0.7867044041123373
2,9492800,9499500,0.7830889108668521
2,9492800,9491000,0.781860216637496
2,9492800,9412099,0.7812924121593333
2,9492800,9493600,0.7795771361890341
0,9493600,9493600,1.0
1,9493600,9493600,1.0
2,9493600,9493600,1.0
2,9493600,9499500,0.782039882169742
2,9493600,9412099,0.7805081303525128
2,9493600,9411100,0.7802251178218584
2,9493600,9492800,0.7795771361890341
2,9493600,9491000,0.7794781363678758
2,9493600,9420100,0.7748860319768888
0,9499500,9499500,1.0
1,9499500,9499500,1.0
2,9499500,9499500,1.0
2,9499500,9412099,0.787151157409363
2,9499500,9492800,0.7830889108668521
2,9499500,9493600,0.782039882169742
2,9499500,9491000,0.7703754007161169
2,9499500,9411100,0.7700041073985978
0,9511800,9511800,1.0
1,9511800,9511800,1.0
