DIVISAO,GRUPO,CLASSE,SUBCLASSE,FULL,ADA_002_DIVISAO,ADA_002_GRUPO,ADA_002_CLASSE,ADA_002_SUBCLASSE,ADA_002_FULL,3_SMALL_DIVISAO,3_SMALL_GRUPO,3_SMALL_CLASSE,3_SMALL_SUBCLASSE,3_SMALL_FULL
86,86.2,86.22-4,8622-4/00,8622-4/00,19.0,,168.0,219.0,64.0,1.0,50.0,149.0,164.0,180.0
86,86.3,86.30-5,8630-5/01,8630-5/01,19.0,58.0,168.0,218.0,63.0,1.0,50.0,150.0,218.0,226.0
86,86.3,86.30-5,8630-5/02,8630-5/02,19.0,58.0,168.0,218.0,63.0,1.0,50.0,150.0,218.0,226.0
86,86.3,86.30-5,8630-5/03,8630-5/03,19.0,58.0,168.0,218.0,63.0,1.0,50.0,150.0,218.0,237.0
86,86.3,86.30-5,8630-5/04,8630-5/04,19.0,58.0,168.0,,63.0,1.0,50.0,150.0,233.0,
86,86.3,86.30-5,8630-5/06,8630-5/06,19.0,58.0,168.0,122.0,63.0,1.0,50.0,150.0,278.0,226.0
86,86.3,86.30-5,8630-5/07,8630-5/07,19.0,58.0,168.0,194.0,63.0,1.0,50.0,150.0,,226.0
86,86.3,86.30-5,8630-5/99,8630-5/99,19.0,58.0,168.0,240.0,63.0,1.0,50.0,150.0,197.0,237.0
86,86.4,86.40-2,8640-2/01,8640-2/01,19.0,58.0,168.0,141.0,179.0,1.0,50.0,150.0,276.0,225.0
86,86.4,86.40-2,8640-2/02,8640-2/02,19.0,58.0,168.0,141.0,119.0,1.0,50.0,150.0,276.0,225.0
86,86.4,86.40-2,8640-2/03,8640-2/03,19.0,58.0,168.0,183.0,,1.0,50.0,150.0,278.0,
86,86.4,86.40-2,8640-2/04,8640-2/04,19.0,58.0,168.0,192.0,120.0,1.0,50.0,150.0,277.0,216.0
86,86.4,86.40-2,8640-2/05,8640-2/05,19.0,58.0,168.0,193.0,121.0,1.0,50.0,150.0,277.0,160.0
86,86.4,86.40-2,8640-2/06,8640-2/06,19.0,58.0,168.0,192.0,120.0,1.0,50.0,150.0,277.0,160.0
86,86.4,86.40-2,8640-2/07,8640-2/07,19.0,58.0,168.0,193.0,121.0,1.0,50.0,150.0,277.0,253.0
86,86.4,86.40-2,8640-2/08,8640-2/08,19.0,58.0,168.0,193.0,120.0,1.0,50.0,150.0,277.0,252.0
86,86.4,86.40-2,8640-2/09,8640-2/09,19.0,58.0,168.0,193.0,121.0,1.0,50.0,150.0,277.0,252.0
86,86.4,86.40-2,8640-2/10,8640-2/10,19.0,58.0,168.0,183.0,180.0,1.0,50.0,150.0,278.0,225.0
86,86.4,86.40-2,8640-2/11,8640-2/11,19.0,58.0,168.0,192.0,,1.0,50.0,150.0,278.0,253.0
86,86.4,86.40-2,8640-2/12,8640-2/12,19.0,58.0,168.0,183.0,180.0,1.0,50.0,150.0,278.0,216.0
86,86.4,86.40-2,8640-2/13,8640-2/13,19.0,58.0,168.0,183.0,179.0,1.0,50.0,150.0,278.0,
86,86.4,86.40-2,8640-2/14,8640-2/14,19.0,58.0,168.0,,,1.0,50.0,150.0,278.0,
86,86.4,86.40-2,8640-2/99,8640-2/99,19.0,58.0,168.0,240.0,119.0,1.0,50.0,150.0,197.0,
86,86.5,86.50-0,8650-0/01,8650-0/01,19.0,,,,81.0,1.0,49.0,119.0,217.0,
86,86.5,86.50-0,8650-0/02,8650-0/02,19.0,,,288.0,81.0,1.0,49.0,119.0,,205.0
86,86.5,86.50-0,8650-0/03,8650-0/03,19.0,,,,81.0,1.0,49.0,119.0,,205.0
86,86.5,86.50-0,8650-0/04,8650-0/04,19.0,,,288.0,81.0,1.0,49.0,119.0,234.0,205.0
86,86.5,86.50-0,8650-0/05,8650-0/05,19.0,,,289.0,81.0,1.0,49.0,119.0,234.0,205.0
86,86.5,86.50-0,8650-0/06,8650-0/06,19.0,,,289.0,81.0,1.0,49.0,119.0,233.0,205.0
86,86.5,86.50-0,8650-0/07,8650-0/07,19.0,,,,81.0,1.0,49.0,119.0,217.0,205.0
86,86.5,86.50-0,8650-0/99,8650-0/99,19.0,,,239.0,80.0,1.0,49.0,119.0,198.0,205.0
86,86.6,86.60-7,8660-7/00,8660-7/00,19.0,,158.0,231.0,81.0,1.0,50.0,150.0,202.0,238.0
86,86.9,86.90-9,8690-9/01,8690-9/01,19.0,,,288.0,80.0,1.0,49.0,,,238.0
86,86.9,86.90-9,8690-9/02,8690-9/02,19.0,,,194.0,81.0,1.0,49.0,,,238.0
86,86.9,86.90-9,8690-9/03,8690-9/03,19.0,,,279.0,80.0,1.0,49.0,,234.0,238.0
86,86.9,86.90-9,8690-9/04,8690-9/04,19.0,,,279.0,80.0,1.0,49.0,,,238.0
86,86.9,86.90-9,8690-9/99,8690-9/99,19.0,,,239.0,80.0,1.0,49.0,,198.0,238.0
87,87.1,87.11-5,8711-5/01,8711-5/01,19.0,59.0,169.0,184.0,117.0,1.0,50.0,151.0,195.0,239.0
87,87.1,87.11-5,8711-5/02,8711-5/02,19.0,59.0,169.0,184.0,117.0,1.0,50.0,151.0,195.0,239.0
87,87.1,87.11-5,8711-5/03,8711-5/03,19.0,59.0,169.0,231.0,117.0,1.0,50.0,151.0,219.0,240.0
87,87.1,87.11-5,8711-5/04,8711-5/04,19.0,59.0,169.0,231.0,117.0,1.0,50.0,151.0,219.0,239.0
87,87.1,87.11-5,8711-5/05,8711-5/05,19.0,59.0,169.0,184.0,117.0,1.0,50.0,151.0,,239.0
87,87.1,87.12-3,8712-3/00,8712-3/00,19.0,59.0,168.0,231.0,117.0,1.0,50.0,150.0,219.0,227.0
87,87.2,87.20-4,8720-4/01,8720-4/01,19.0,59.0,169.0,231.0,,1.0,50.0,151.0,,239.0
87,87.2,87.20-4,8720-4/99,8720-4/99,19.0,59.0,169.0,226.0,,1.0,50.0,151.0,202.0,
87,87.3,87.30-1,8730-1/01,8730-1/01,19.0,23.0,169.0,,118.0,1.0,50.0,151.0,194.0,239.0
87,87.3,87.30-1,8730-1/02,8730-1/02,19.0,23.0,169.0,132.0,,1.0,50.0,151.0,194.0,240.0
87,87.3,87.30-1,8730-1/99,8730-1/99,19.0,23.0,169.0,226.0,118.0,1.0,50.0,151.0,202.0,227.0
88,88.0,88.00-6,8800-6/00,8800-6/00,0.0,23.0,168.0,132.0,,3.0,32.0,149.0,,
90,90.0,90.01-9,9001-9/01,9001-9/01,15.0,64.0,145.0,287.0,161.0,18.0,68.0,152.0,134.0,287.0
90,90.0,90.01-9,9001-9/02,9001-9/02,15.0,64.0,145.0,287.0,162.0,18.0,68.0,152.0,134.0,287.0
90,90.0,90.01-9,9001-9/03,9001-9/03,15.0,64.0,145.0,287.0,,18.0,68.0,152.0,134.0,287.0
90,90.0,90.01-9,9001-9/04,9001-9/04,15.0,64.0,145.0,287.0,140.0,18.0,68.0,152.0,134.0,287.0
90,90.0,90.01-9,9001-9/05,9001-9/05,15.0,64.0,145.0,287.0,140.0,18.0,68.0,152.0,134.0,287.0
90,90.0,90.01-9,9001-9/06,9001-9/06,15.0,64.0,145.0,266.0,162.0,18.0,68.0,152.0,237.0,287.0
90,90.0,90.01-9,9001-9/99,9001-9/99,15.0,64.0,145.0,224.0,,18.0,68.0,152.0,,287.0
90,90.0,90.02-7,9002-7/01,9002-7/01,15.0,64.0,135.0,168.0,161.0,18.0,68.0,25.0,322.0,287.0
90,90.0,90.02-7,9002-7/02,9002-7/02,15.0,64.0,135.0,83.0,,18.0,68.0,25.0,220.0,287.0
90,90.0,90.03-5,9003-5/00,9003-5/00,15.0,64.0,145.0,182.0,140.0,18.0,68.0,152.0,177.0,287.0
91,91.0,91.01-5,9101-5/00,9101-5/00,17.0,,,168.0,181.0,18.0,,,325.0,286.0
91,91.0,91.02-3,9102-3/01,9102-3/01,17.0,,145.0,225.0,181.0,18.0,,153.0,251.0,286.0
91,91.0,91.02-3,9102-3/02,9102-3/02,17.0,,145.0,,181.0,18.0,,153.0,220.0,286.0
91,91.0,91.03-1,9103-1/00,9103-1/00,17.0,,145.0,225.0,181.0,18.0,,147.0,251.0,286.0
92,92.0,92.00-3,9200-3/01,9200-3/01,15.0,65.0,166.0,,146.0,18.0,,,133.0,183.0
92,92.0,92.00-3,9200-3/02,9200-3/02,15.0,65.0,166.0,120.0,146.0,18.0,,,105.0,183.0
92,92.0,92.00-3,9200-3/99,9200-3/99,15.0,65.0,166.0,120.0,146.0,18.0,,,105.0,183.0
93,93.1,93.11-5,9311-5/00,9311-5/00,15.0,65.0,,,146.0,18.0,69.0,152.0,177.0,218.0
93,93.1,93.12-3,9312-3/00,9312-3/00,15.0,65.0,130.0,251.0,146.0,18.0,69.0,154.0,143.0,
93,93.1,93.13-1,9313-1/00,9313-1/00,15.0,65.0,,,146.0,18.0,69.0,,234.0,218.0
93,93.1,93.19-1,9319-1/01,9319-1/01,15.0,65.0,72.0,262.0,146.0,18.0,69.0,144.0,177.0,218.0
93,93.1,93.19-1,9319-1/99,9319-1/99,15.0,65.0,72.0,307.0,146.0,18.0,69.0,144.0,331.0,218.0
93,93.2,93.21-2,9321-2/00,9321-2/00,15.0,65.0,145.0,,146.0,18.0,69.0,153.0,143.0,217.0
93,93.2,93.29-8,9329-8/01,9329-8/01,15.0,65.0,73.0,251.0,146.0,18.0,69.0,144.0,143.0,217.0
93,93.2,93.29-8,9329-8/02,9329-8/02,15.0,65.0,73.0,120.0,146.0,18.0,69.0,144.0,105.0,217.0
93,93.2,93.29-8,9329-8/03,9329-8/03,15.0,65.0,73.0,120.0,146.0,18.0,69.0,144.0,105.0,
93,93.2,93.29-8,9329-8/04,9329-8/04,15.0,65.0,73.0,121.0,146.0,18.0,69.0,144.0,105.0,217.0
93,93.2,93.29-8,9329-8/99,9329-8/99,15.0,65.0,73.0,307.0,146.0,18.0,69.0,144.0,331.0,217.0
94,94.1,94.11-1,9411-1/00,9411-1/00,17.0,31.0,165.0,205.0,145.0,22.0,65.0,155.0,322.0,288.0
94,94.1,94.12-0,9412-0/01,9412-0/01,17.0,31.0,165.0,212.0,145.0,22.0,65.0,155.0,325.0,288.0
94,94.1,94.12-0,9412-0/99,9412-0/99,17.0,31.0,165.0,205.0,145.0,22.0,65.0,155.0,321.0,288.0
94,94.2,94.20-1,9420-1/00,9420-1/00,17.0,31.0,165.0,205.0,145.0,22.0,65.0,155.0,322.0,288.0
94,94.3,94.30-8,9430-8/00,9430-8/00,17.0,31.0,165.0,205.0,145.0,22.0,65.0,,322.0,288.0
94,94.9,94.91-0,9491-0/00,9491-0/00,17.0,9.0,165.0,205.0,163.0,22.0,65.0,155.0,322.0,288.0
94,94.9,94.92-8,9492-8/00,9492-8/00,17.0,9.0,165.0,205.0,163.0,22.0,65.0,155.0,322.0,288.0
94,94.9,94.93-6,9493-6/00,9493-6/00,17.0,9.0,,205.0,164.0,22.0,65.0,,322.0,288.0
94,94.9,94.99-5,9499-5/00,9499-5/00,17.0,9.0,73.0,307.0,164.0,22.0,65.0,144.0,,288.0
95,95.1,95.11-8,9511-8/00,9511-8/00,5.0,6.0,8.0,260.0,,6.0,2.0,10.0,173.0,
95,95.1,95.12-6,9512-6/00,9512-6/00,5.0,6.0,8.0,,157.0,6.0,2.0,10.0,173.0,128.0
95,95.2,95.21-5,9521-5/00,9521-5/00,5.0,6.0,8.0,260.0,157.0,6.0,2.0,10.0,173.0,128.0
95,95.2,95.29-1,9529-1/01,9529-1/01,5.0,6.0,133.0,165.0,,6.0,2.0,10.0,34.0,72.0
95,95.2,95.29-1,9529-1/02,9529-1/02,5.0,6.0,133.0,129.0,,6.0,2.0,10.0,,127.0
95,95.2,95.29-1,9529-1/03,9529-1/03,5.0,6.0,133.0,165.0,209.0,6.0,2.0,10.0,34.0,127.0
95,95.2,95.29-1,9529-1/04,9529-1/04,5.0,6.0,133.0,295.0,,6.0,2.0,10.0,,
95,95.2,95.29-1,9529-1/05,9529-1/05,5.0,6.0,133.0,165.0,210.0,6.0,2.0,10.0,34.0,72.0
95,95.2,95.29-1,9529-1/06,9529-1/06,5.0,6.0,133.0,165.0,209.0,6.0,2.0,10.0,34.0,127.0
95,95.2,95.29-1,9529-1/99,9529-1/99,5.0,6.0,133.0,102.0,210.0,6.0,2.0,10.0,173.0,128.0
96,96.0,96.01-7,9601-7/01,9601-7/01,2.0,,9.0,25.0,248.0,1.0,62.0,42.0,74.0,306.0
96,96.0,96.01-7,9601-7/02,9601-7/02,2.0,,9.0,25.0,248.0,1.0,62.0,42.0,74.0,306.0
96,96.0,96.01-7,9601-7/03,9601-7/03,2.0,,9.0,129.0,248.0,1.0,62.0,42.0,74.0,306.0
96,96.0,96.02-5,9602-5/01,9602-5/01,2.0,,9.0,130.0,263.0,1.0,62.0,42.0,221.0,307.0
96,96.0,96.02-5,9602-5/02,9602-5/02,2.0,,9.0,130.0,263.0,1.0,62.0,42.0,,307.0
96,96.0,96.03-3,9603-3/01,9603-3/01,2.0,,167.0,157.0,239.0,1.0,62.0,147.0,310.0,303.0
96,96.0,96.03-3,9603-3/02,9603-3/02,2.0,,167.0,157.0,239.0,1.0,62.0,147.0,309.0,303.0
96,96.0,96.03-3,9603-3/03,9603-3/03,2.0,,167.0,157.0,239.0,1.0,62.0,147.0,309.0,
96,96.0,96.03-3,9603-3/04,9603-3/04,2.0,,167.0,157.0,239.0,1.0,62.0,147.0,309.0,304.0
96,96.0,96.03-3,9603-3/05,9603-3/05,2.0,,167.0,166.0,239.0,1.0,62.0,147.0,228.0,304.0
96,96.0,96.03-3,9603-3/99,9603-3/99,2.0,,167.0,,239.0,1.0,62.0,147.0,,304.0
96,96.0,96.09-2,9609-2/02,9609-2/02,2.0,,73.0,86.0,249.0,1.0,62.0,,169.0,300.0
96,96.0,96.09-2,9609-2/04,9609-2/04,2.0,,73.0,121.0,,1.0,62.0,,105.0,306.0
96,96.0,96.09-2,9609-2/05,9609-2/05,2.0,,73.0,,264.0,1.0,62.0,,234.0,306.0
96,96.0,96.09-2,9609-2/06,9609-2/06,2.0,,73.0,130.0,264.0,1.0,62.0,,221.0,306.0
96,96.0,96.09-2,9609-2/07,9609-2/07,2.0,,73.0,122.0,,1.0,62.0,,,
96,96.0,96.09-2,9609-2/08,9609-2/08,2.0,,73.0,122.0,248.0,1.0,62.0,,,306.0
96,96.0,96.09-2,9609-2/99,9609-2/99,2.0,,73.0,,249.0,1.0,62.0,,,300.0
97,97.0,97.00-5,9700-5/00,9700-5/00,0.0,,148.0,131.0,199.0,,32.0,146.0,293.0,
